GENE       CHR      START       STOP  NSNPS  NPARAM    N        ZSTAT            P
317649       3   71718440   71813924    346      42  556     -0.78902      0.78495
2850         3   71793201   71814328     64      17  556     -0.77342      0.78036
60675        3   71810806   71844357    103      30  556      0.83625      0.20151
23429        3   72413744   72505774    235      50  556     -0.24743      0.59771
55164        3   72788426   72907631    245      20  556     -0.82192      0.79444
727936       3   72927385   73034525    378      35  556      0.85506      0.19626
151987       3   73035985   73128349    398      19  556      0.75743       0.2244
55096        3   73100810   73122488     75      11  556      0.63043      0.26421
23024        3   73421582   73684072   1001     117  556     0.018594      0.49258
5067         3   74301719   74673587   1456     119  556       2.1734     0.014877
100288801    3   75703487   75726368      2       1  556      -2.5021      0.99383
100131827    3   75775868   75844709    226      19  556      -1.3972      0.91882
6092         3   75945845   77709115   7429     310  556       1.9181     0.027549
6091         3   78636388   79827059   3894     159  556      0.21918      0.41325
2632         3   81528850   81820950    875      49  556      0.12885      0.44874
253559       3   84998133   86133579   4502      97  556    -0.063227      0.52521
389136       3   86977123   87050412    235      34  556      0.61979       0.2677
25978        3   87266413   87314698    142      26  556      -1.1459      0.87408
5449         3   87298783   87335737    103      20  556     -0.77805      0.78173
3355         3   87831929   88053964    918      41  556      0.28685      0.38711
8545         3   88091100   88209016    404      17  556     -0.11512      0.54583
55279        3   88098394   88203814    357      15  556      -0.2994      0.61768
285237       3   88188875   88217115     92      12  556    0.0014039      0.49944
100506944    3   88377565   88526299    811      40  556     -0.22288      0.58819
2042         3   89146674   89541284   1355      60  556     -0.59798      0.72507
5627         3   93581881   93702934    251      73  556       1.1276      0.12974
200894       3   93688983   93784522    195      58  556      0.99042      0.16098
415117       3   93723078   93757460     66      30  556      0.66199      0.25399
200895       3   93766766   93792233     53      28  556      0.70747      0.23964
63899        3   93771855   93855630    163      59  556      0.60295      0.27327
285220       3   96523425   97477786   2749      89  556      0.54439      0.29309
84100        3   97473365   97530086    159      25  556     -0.49913      0.69116
131544       3   97530537   97673830    286      27  556      0.10202      0.45937
84864        3   97650661   97701295    104      26  556     -0.53956      0.70525
200959       3   97695527   97764148    254      39  556     0.012218      0.49513
81050        3   97796017   97816946    154      18  556     -0.14111      0.55611
26341        3   97841542   97862483    141      14  556     -0.71752      0.76347
403273       3   97858230   97879162    223      14  556     -0.49646      0.69021
403274       3   97877544   97898485    290      12  556      -0.3259      0.62775
79295        3   97973129   97994106    257      16  556       0.4251      0.33538
79310        3   97991732   98012676    202      23  556     -0.90349      0.81687
403278       3   98062698   98083663     66      18  556      -1.4082      0.92047
403277       3   98099510   98120475    107      15  556      0.16064      0.43619
26339        3   98178421   98199372     73      20  556       1.3395     0.090209
402135       3   98206525   98227475     72      23  556      0.77811      0.21825
56650        3   98209628   98251910    125      29  556       0.1523      0.43948
2838         3   98240743   98261994     59      18  556      0.97012      0.16599
1371         3   98286677   98322470    167      30  556      -1.8138      0.96514
10402        3   98441080   98524689    364      44  556      0.28967      0.38604
131566       3   98504814   98630566    582      33  556      0.39367      0.34691
1295         3   99347440   99528061    643      55  556       1.0378      0.14968
84319        3   99526678   99907476   1095      42  556      0.64962      0.25797
11259        3   99541988   99843349    916      31  556      0.55744      0.28861
55773        3   99969661  100054096    320      21  556     -0.26714      0.60532
56954        3  100043483  100085844    144      31  556    -0.015462      0.50617
9868         3  100072303  100130242    196      34  556    -0.021082      0.50841
348801       3  100110037  100185170    268      32  556      0.29668      0.38335
55076        3  100201463  100306297    492      37  556         0.84      0.20045
84873        3  100318433  100424323    592      28  556      0.61446      0.26946
10342        3  100418128  100477811    297      13  556      0.44086      0.32966
25890        3  100458179  100722336   1178      85  556      -1.2023      0.88538
50939        3  100931390  101049419    354      27  556      -1.9816      0.97624
57337        3  101033049  101242085    795      22  556      -1.6894      0.95443
54931        3  101270680  101295290     79      18  556      -1.2161      0.88802
57092        3  101282997  101323281    127      21  556      -1.1163      0.86785
27107        3  101358283  101405988    132      22  556      -1.5276      0.93669
6152         3  101389934  101415564     83      18  556        -1.44      0.92507
79598        3  101433436  101499404    182      28  556      -1.6005      0.94525
91775        3  101488029  101557075    168      31  556      -1.3659      0.91401
64332        3  101536834  101589869    126      34  556     -0.66701      0.74762
131368       3  101918816  102208685    860      40  556      0.58423      0.27953
214          3  105075557  105305757    981      59  556     -0.45039      0.67378
868          3  105364306  105599354    817      41  556      0.47966      0.31573
84692        3  107086188  107107481     69      17  556      -1.0177      0.84559
56987        3  107231783  107540176    936      64  556      -1.4827      0.93093
961          3  107751941  107819935    187      37  556       -1.198      0.88454
55081        3  107869659  107951417    440      11  556       1.1077        0.134
11148        3  108005353  108107132    449      38  556      0.87839      0.18987
22989        3  108089216  108258169    623      59  556      0.52871       0.2985
57650        3  108258716  108318491    195      33  556     -0.97924      0.83627
9666         3  108298337  108423693    253      28  556     -0.90228      0.81654
84666        3  108464486  108486130    103      23  556     -0.98792       0.8384
50852        3  108531631  108583714    200      40  556     -0.65989      0.74534
9626         3  108616491  108682742    314      39  556       1.1055      0.13448
27136        3  108666814  108846993    804      33  556       0.9182      0.17926
151871       3  109002635  109045364    235      38  556      0.21503      0.41487
55211        3  109034988  109066419    217      23  556    -0.026746      0.51067
25945        3  110780606  110923017    329      29  556      -1.1125      0.86704
10225        3  111250926  111394843    473      72  556      -1.6538      0.95091
79413        3  111301747  111324182     88      28  556     -0.96114      0.83176
257068       3  111383523  111575294    844      61  556     -0.61847      0.73187
90102        3  111441327  111705364   1284      69  556      0.41037      0.34077
55347        3  111687723  111722215    183      20  556       0.1269      0.44951
29114        3  111707586  111742735    205      32  556      0.22388      0.41142
344805       3  111748465  111810116    362      38  556     -0.28314      0.61146
79669        3  111795175  111847073    215      26  556      0.59533      0.27581
257144       3  111829688  111862453     96      20  556       1.3043     0.096071
285335       3  111849752  112023105    928      34  556      0.99926      0.15884
4345         3  112041194  112091659    194      27  556     -0.41738       0.6618
151888       3  112172813  112228438    185      32  556       0.5339      0.29671
64422        3  112241354  112290810    211      20  556     -0.46996      0.68081
55032        3  112270857  112313286    181      20  556     -0.37483      0.64611
151887       3  112313407  112369977    211      40  556      -1.2086      0.88658
344807       3  112524556  112574797    273      27  556    -0.043182      0.51722
131450       3  112631532  112703950    419      44  556    -0.026516      0.51058
29083        3  112699323  112730221    120      29  556      -1.2365      0.89186
25871        3  112711291  112748555    149      39  556     -0.95801      0.83097
91653        3  112919850  113016306    469      66  556      -1.0303      0.84857
55779        3  112995777  113170986    823      36  556      -1.0889      0.86191
152185       3  113151565  113244034    503      26  556      -1.0874      0.86157
54847        3  113241218  113358422    498      53  556      -0.2032      0.58051
205717       3  113357232  113425493    105      15  556       2.0018     0.022655
80218        3  113425307  113475120     82      11  556       2.2057     0.013702
523          3  113455866  113540905    145      12  556       2.1246     0.016811
54762        3  113547671  113676021    371      58  556       2.3641    0.0090365
254887       3  113656748  113715706    135      42  556     -0.24905      0.59834
57577        3  113672984  113785460    260      38  556       -0.564      0.71362
79691        3  113765582  113817269    155      31  556     0.098244      0.46087
1814         3  113837499  113928254    337      38  556      0.70725       0.2397
7634         3  113943370  113966425    134      38  556      0.17063      0.43226
201633       3  114002833  114039135    111      36  556      0.29239      0.38499
26137        3  114023348  114876132   2404     151  556        1.616     0.053049
2596         3  115332151  115450334    375      73  556      0.64525      0.25938
4045         3  115511210  116174385   2295     122  556      0.61273      0.27003
152404       3  118609477  118874915   1104      68  556       0.3543      0.36156
152405       3  118854997  118889674    216      34  556        1.632     0.051338
7348         3  118882425  118934000    276      52  556       1.6111     0.053583
8702         3  118920589  118969754    243      37  556      0.50508      0.30675
57514        3  119003220  119148323    726      84  556      -1.2063      0.88615
55254        3  119137807  119192529    186      25  556      -1.0373      0.85021
56983        3  119177785  119223555    161      27  556      -1.0976      0.86381
51300        3  119207324  119253128    189      28  556     -0.86547      0.80661
941          3  119233140  119288481    286      41  556      0.45179      0.32571
141          3  119288280  119318792    129      16  556      -1.1074      0.86594
51365        3  119306695  119358658    228      30  556     -0.85305      0.80318
64091        3  119350899  119389437    184      25  556     -0.89088       0.8135
10063        3  119378372  119406243    126      16  556     -0.86867      0.80749
89876        3  119411869  119495949    288      30  556     -0.54921      0.70857
8856         3  119489331  119562295    258      45  556      0.11751      0.45323
2932         3  119530800  119823264    746      49  556       -1.383      0.91666
165829       3  119874328  120013921    519      34  556       1.1527      0.12453
116064       3  120033576  120078186    177      28  556      0.46309      0.32165
11167        3  120103061  120179918    320      38  556      -1.2263      0.88995
4710         3  120305128  120331258    122      14  556      0.42295      0.33617
3081         3  120337015  120411418    281      34  556      0.19067      0.42439
285282       3  120395528  120471384    223      39  556       1.3747     0.084611
2960         3  120451558  120512216    204      36  556       1.5835     0.056655
9515         3  120617050  121153608   2455      43  556       -1.214      0.88763
10721        3  121140273  121274853    429      34  556      0.32944      0.37091
503582       3  121271269  121319469    202      37  556      -1.0811      0.86018
51725        3  121302170  121359139    255      46  556      0.19942      0.42097
3059         3  121340246  121389791    163      25  556    -0.056106      0.52237
2804         3  121372046  121478662    279      28  556     -0.62095      0.73268
9657         3  121478608  121563926    349      20  556     -0.29723      0.61685
55840        3  121544030  121615373    247      23  556     -0.55343      0.71001
6565         3  121603171  121673034    299      12  556     -0.89515      0.81465
286676       3  121696170  121751127    159      37  556      -0.9352      0.82516
942          3  121764209  121849990    245      56  556      -1.9323      0.97334
846          3  121892530  122015350    603      42  556      0.32212      0.37368
1475         3  122034011  122070816    163      31  556      0.42448      0.33561
131076       3  122068436  122112074    175      33  556       1.4778      0.06973
26355        3  122093023  122138961    182      32  556       1.2066       0.1138
54554        3  122120700  122144882     84      18  556      0.13244      0.44732
3836         3  122130748  122243786    359      31  556      0.84107      0.20015
83666        3  122236757  122293523    162      29  556       1.2794      0.10037
151636       3  122273085  122304050    147      22  556    0.0066438      0.49735
165631       3  122286435  122367894    394      48  556      0.45693      0.32386
54625        3  122389672  122459687    317      35  556       1.9168     0.027633
79663        3  122448844  122522666    321      27  556       2.1643      0.01522
84925        3  122503901  122609986    384      41  556       2.0158     0.021908
54437        3  122618040  122757452    590      78  556       2.9525    0.0015761
10954        3  122775856  122890953    463      66  556     -0.59625       0.7245
26984        3  122910774  123002983    374      13  556      -0.1982      0.57856
111          3  122991143  123177924    667      57  556      -1.3467      0.91097
201562       3  123203363  123313924    393      31  556       1.1134      0.13278
4638         3  123321143  123613149    969      89  556       1.4583     0.072374
64770        3  123606152  123690255    299      29  556       0.7066      0.23991
54763        3  123677862  123721017    162      37  556       1.5128     0.065159
8997         3  123803558  124450036   2874     146  556      -1.5588      0.94048
7372         3  124439213  124478120    221      21  556      0.36863       0.3562
3693         3  124470795  124616500    706      45  556       1.2397      0.10754
56667        3  124614289  124663595    247      50  556       2.4501    0.0071409
57493        3  124674554  124784802    425      51  556     -0.41434      0.66069
84561        3  124791480  124941609    863     100  556       1.1916       0.1167
7707         3  124934513  125104198    434      26  556      0.03365      0.48658
8723         3  125155488  125249058    371      29  556     -0.25104      0.59911
114885       3  125237702  125324381    389      29  556      -1.0627      0.85605
200810       3  125637459  125719383    436      34  556     -0.46195      0.67794
152015       3  125677987  125712297    142      25  556     -0.61717      0.73144
54946        3  125715200  125830398    614      34  556      -1.0856      0.86117
10840        3  125812404  125910029    553      55  556     -0.71902      0.76393
28999        3  126051478  126086236     92      23  556      -0.9177      0.82061
348807       3  126103751  126165399    323      54  556      -1.9027      0.97146
79364        3  126146444  126204773    302      32  556     -0.37945      0.64782
131669       3  126190008  126246616    326      59  556       1.0651      0.14341
166012       3  126233131  126272134    220      37  556       2.1598     0.015394
152065       3  126235842  126287808    278      30  556       2.0667     0.019383
645840       3  126280622  126337398    218      37  556      0.10599       0.4578
114112       3  126315895  126385056    258      30  556     -0.15067      0.55988
84303        3  126413063  126689263   1003      44  556     -0.79722      0.78734
5361         3  126697437  126766235    317      34  556      -0.7713      0.77973
285311       3  126901974  126927028     92      30  556      0.49912      0.30885
131601       3  127281907  127319602     57      26  556     -0.63616      0.73766
4171         3  127307200  127351279     76      32  556     -0.54031      0.70551
50512        3  127338002  127401653    127      38  556     -0.53827       0.7048
80325        3  127381781  127409769     72      17  556     -0.71446      0.76253
11343        3  127397905  127552093    581      77  556      -1.0621       0.8559
166348       3  127624075  127716514    373      44  556     -0.65859      0.74492
29927        3  127760402  127800526    148      12  556     0.016282       0.4935
8607         3  127789800  127882752    291      21  556     -0.69542       0.7566
60678        3  127862302  128137489    891      37  556      -1.1452      0.87394
165721       3  128171275  128196091    145      34  556     -0.75612      0.77521
2624         3  128188265  128222030    157      42  556      0.54076      0.29434
6184         3  128328813  128379719    229      29  556     -0.11758       0.5468
7879         3  128434975  128543641    487      33  556      -1.5858       0.9436
28976        3  128588333  128641957    267      20  556      0.13128      0.44778
100132731    3  128619002  128674843    298      25  556      0.21023      0.41674
57501        3  128679779  128729915    205      37  556     -0.60878      0.72867
79825        3  128710131  128769585    184      40  556     -0.48263      0.68532
2815         3  128765459  128791254     56      18  556     -0.76595      0.77815
339122       3  128796412  128850993    174      30  556      -1.9026      0.97146
100534599    3  128796412  128890073    283      31  556      -1.8979      0.97115
57461        3  128836259  128890409    148      31  556      -1.8565      0.96831
7555         3  128876658  128912810    111      31  556      -1.1476      0.87443
22820        3  128958453  129006616    246      26  556      -1.5961      0.94477
56941        3  128987680  129035029    211      23  556      -2.0181      0.97821
8971         3  129023614  129045120    112      24  556      -2.4741      0.99332
90288        3  129110164  129157494    236      26  556      -1.5563      0.94018
8930         3  129139787  129169022    121      14  556      -1.5174      0.93542
55764        3  129148671  129249350    389      23  556      -1.3085      0.90465
6010         3  129237482  129264187     88      16  556      -1.4246      0.92286
132243       3  129252057  129280310     98      17  556     -0.22797      0.59016
23129        3  129264056  129335582    301      33  556      0.53139      0.29757
23023        3  129356635  129622419    519      36  556      -1.0642      0.85639
7200         3  129683236  129706781     89      17  556     -0.73943      0.77018
644974       3  129790674  129827233    306      23  556     -0.10307      0.54105
256076       3  130054359  130213690    658      43  556     -0.42976      0.66631
131873       3  130226198  130405890    573      53  556    -0.080538       0.5321
30849        3  130387778  130475696    265      14  556      -1.1446       0.8738
27032        3  130559327  130745556    529      42  556     -0.64397       0.7402
28990        3  130722721  130755698     83      16  556     -0.32354      0.62686
79858        3  130735694  131079309   1110      52  556     -0.37105       0.6447
131870       3  131090515  131117674     85      20  556     -0.43291      0.66746
11222        3  131171045  131231860    163      27  556       -1.062      0.85589
131034       3  131242413  131769152   2931     103  556       0.5626      0.28685
55           3  132026211  132097146    340      25  556     -0.89884      0.81563
23317        3  132126361  132267876    397      37  556      0.26143      0.39688
84129        3  132266982  132388975    328      31  556     -0.36524      0.64253
51554        3  132306081  132331488     78      18  556     -0.39648      0.65413
79876        3  132363290  132407467     83      19  556     -0.51365      0.69625
27031        3  132389453  132451303    164      34  556      -1.0458      0.85217
66000        3  132747171  133126619   1554      66  556      -0.4187      0.66228
8419         3  133108790  133204056    440      67  556     -0.66755      0.74779
55573        3  133282434  133319118    152      31  556      0.02022      0.49193
11073        3  133309449  133390762    308      27  556       1.4454     0.074176
7018         3  133454977  133507850    231      35  556      -1.4758         0.93
58477        3  133492877  133550336    201      37  556      -1.6213      0.94752
51560        3  133533079  133624691    386      77  556      -1.7276      0.95797
80111        3  133636989  133658656     73      26  556      0.61034      0.27082
6578         3  133641540  133758920    532      74  556      0.74837      0.22712
6259         3  133865978  133979586    395      35  556      -2.1708      0.98503
51421        3  134064187  134104321    137      30  556      -1.0217      0.84654
25847        3  134186546  134214865     86      10  556      0.49188       0.3114
80254        3  134194575  134303855    364      15  556      0.47807       0.3163
339855       3  134308765  134380522    230      19  556      0.13562      0.44606
2047         3  134504099  134989309   2132     165  556      -0.1078      0.54292
5523         3  135674515  135876752    553      40  556      0.16245      0.43547
55167        3  135857760  135925522    154      38  556      0.36154      0.35885
5096         3  135959167  136066737    307      44  556     -0.21233      0.58408
10274        3  136045077  136481245   1096      50  556      0.44207      0.32922
80723        3  136527861  136584734    203      16  556       1.7633     0.038922
4690         3  136571050  136680446    350      21  556       1.1415      0.12683
53833        3  136666707  136739927    218      24  556       1.6875     0.045753
8403         3  137473134  137495176     67      18  556         1.11       0.1335
51208        3  137707658  137762494    150      23  556     -0.26254      0.60355
199221       3  137770827  137844451    256      19  556     -0.16241      0.56451
51146        3  137832560  137861229     73      14  556     -0.98759      0.83832
51163        3  137869830  137903791    120      12  556     -0.37452      0.64599
25852        3  137896115  138027231    234      71  556    -0.096339      0.53837
347736       3  137970279  138059018    163      53  556     -0.68023      0.75182
22808        3  138056490  138134377    267      25  556      -0.3056      0.62004
83850        3  138143415  138207910    174      34  556       1.1457      0.12597
80321        3  138203186  138323187    324      22  556       1.9315     0.026711
55179        3  138317542  138362218    104      18  556       2.3357    0.0097531
5291         3  138361540  138563780    551      27  556       2.7153    0.0033104
668          3  138653066  138675982     79      12  556      -1.3528      0.91194
401089       3  138656076  138682830     91      13  556      -1.1774      0.88048
729627       3  138712804  138735110     58      18  556      0.61348      0.26978
389151       3  138727873  138749768     67      18  556      0.88791      0.18729
389152       3  138750944  138773734     72      11  556      0.83107      0.20297
56945        3  139052861  139085888     92      16  556      -0.9051      0.81729
9276         3  139066433  139118522    160      20  556      -1.1976      0.88445
5948         3  139161726  139209662    158      22  556      -1.0668      0.85697
5947         3  139226276  139268671    156      24  556      -1.0383      0.85044
349565       3  139269022  139406885    484      64  556    -0.085649      0.53413
64084        3  139644027  140296919   2596     209  556      -1.1068      0.86582
287015       3  140386866  140429992    175      24  556      -1.4721      0.92951
55186        3  140650662  140708785    160      13  556      0.10195       0.4594
92369        3  140760743  140877453    342      39  556     -0.48494      0.68614
92370        3  140940682  141023486    342      33  556      -1.2152      0.88785
253461       3  141033055  141178634    391      50  556     -0.70183      0.75861
5922         3  141195891  141344186    306      32  556      0.13734      0.44538
646730       3  141371934  141436234    379      80  556      0.74428      0.22835
9616         3  141447051  141475645    128      20  556     -0.87088      0.80809
131890       3  141487043  141545892    215      34  556    -0.047703      0.51902
483          3  141585424  141655382    310      29  556     -0.43406      0.66788
7029         3  141653270  141878386    956      28  556      0.71887      0.23611
256356       3  141866369  141954449    296      40  556      0.72323      0.23477
54464        3  142015449  142176904    352      36  556      -1.0361      0.84993
545          3  142158077  142307668    534      33  556     -0.98988      0.83888
5357         3  142305229  142442506    491      39  556     -0.78348      0.78333
7220         3  142433266  142536730    330      28  556     -0.36874      0.64384
26577        3  142526702  142618045    344      48  556     -0.65688      0.74437
344838       3  142670073  142692818     89      21  556     -0.45711      0.67621
23350        3  142710366  142789567    188      15  556     -0.56944      0.71547
9435         3  142828618  142852856     79      16  556     -0.10513      0.54186
285195       3  142974063  143577373   2576     220  556      0.75079      0.22639
205428       3  143680640  143721210    210      16  556      0.69126       0.2447
5352         3  145777225  145889282    403      22  556     -0.77345      0.78037
57088        3  145900122  145978966    422      38  556       1.5014     0.066631
57047        3  146099150  146223778    520      27  556       1.7767     0.037807
5359         3  146222967  146272628    267      38  556        -1.17        0.879
389158       3  146284342  146334003    355      26  556      0.58234      0.28017
84107        3  147093835  147134596    103      30  556       1.7614     0.039086
7545         3  147117181  147144506     76      23  556       1.4693      0.07088
185          3  148405658  148470790    256      37  556     -0.30914      0.62139
1360         3  148498917  148587979    378      67  556        1.247      0.10619
1359         3  148573043  148624874    268      27  556     -0.35954       0.6404
2992         3  148699195  148755456    174      37  556       0.8098      0.20903
6596         3  148737904  148814341    249      40  556      0.70911      0.23913
84343        3  148837371  148901305    299      39  556     -0.59369      0.72364
1356         3  148870197  148949832    345      50  556      -1.3937      0.91829
116441       3  149026285  149061548    126      31  556      0.80765      0.20965
4071         3  149076805  149105647    117      24  556    0.0024959        0.499
7104         3  149182368  149231181    362      28  556     -0.47641      0.68311
25937        3  149225022  149431060    964     111  556      0.32811      0.37142
51122        3  149446257  149480287    125      17  556     -0.54504      0.70714
389161       3  149468887  149520610    200      39  556     -0.65337      0.74324
11342        3  149520475  149689926    477      42  556     -0.29031      0.61421
5217         3  149672691  149698741     71      18  556      -0.4037      0.65678
653659       3  149689448  149711153     75      17  556     -0.67237      0.74933
9819         3  150116101  150187906    222      30  556      0.16646       0.4339
27230        3  150249780  150274428     89      21  556      -1.0285      0.84813
83939        3  150254465  150313803    195      28  556      -1.1924      0.88344
51714        3  150311066  150358234    158      28  556     -0.36195      0.64131
131831       3  150367672  150431786    222      45  556     -0.41444      0.66072
6478         3  150448910  150491263    127      15  556     -0.40518      0.65733
7401         3  150633950  150700786    257      34  556      0.30133      0.38158
116931       3  150793452  151164465   1488      80  556        2.134      0.01642
29909        3  150905537  150930997    128      24  556     0.063006      0.47488
9934         3  150919905  151006996    342      39  556       2.2199     0.013213
53836        3  151001874  151044636    191      30  556       2.8044    0.0025204
53829        3  151034096  151057337     91      20  556       2.5017      0.00618
64805        3  151044631  151112600    287      35  556       1.9353     0.026475
285313       3  151143778  151189272    192      41  556       0.1096      0.45636
344752       3  151441704  151485556    198      29  556     -0.94122       0.8267
13           3  151521769  151556276    207      23  556       0.4729      0.31814
56670        3  151581431  151609876    103      25  556       0.0534      0.47871
4154         3  151952120  152193569    584      49  556     -0.64997      0.74214
645843       3  152047487  152068779     61      18  556     -0.76365      0.77746
5028         3  152542736  152565845     87      15  556     -0.41653      0.66149
5912         3  152870001  152898413     85      15  556     -0.89475      0.81454
152118       3  153192284  153230486    198      28  556      0.95345      0.17018
26084        3  153828792  153985616    510      33  556     -0.93667      0.82553
170506       3  153983452  154052286    168      28  556      -1.0496      0.85305
344758       3  154045461  154157504    378      39  556     -0.59074      0.72265
4311         3  154787436  154911518    325      60  556     -0.82702      0.79589
23007        3  155187670  155472878   1283      45  556      0.18009      0.42854
285315       3  155470401  155534076    225      35  556     -0.99754      0.84075
9197         3  155534300  155582248    172      24  556      -0.5923      0.72317
8833         3  155578325  155667150    375      22  556     -0.86652       0.8069
7881         3  155828337  156266927   1626     104  556      -1.5129      0.93484
6747         3  156247929  156282973    112      19  556      -1.0409      0.85105
25976        3  156382205  156434559    165      26  556       1.4611     0.071996
389170       3  156533069  156773918    951      43  556    -0.065465       0.5261
57018        3  156854291  156888482    124      17  556      0.83107      0.20297
79674        3  156967531  157231415    963      50  556       2.5874     0.004835
5806         3  157144580  157171417     87      16  556       2.7492     0.002987
152078       3  157251133  157405531    671      52  556       2.1653     0.015183
6474         3  157803800  157833952     91      14  556     -0.58868      0.72196
51319        3  157813690  158272624   1832      31  556     -0.24358      0.59622
4291         3  158278953  158334249    232      26  556       1.3775     0.084185
85476        3  158352286  158420361    252      14  556      0.16115      0.43599
56925        3  158374203  158400482     94       9  556     -0.14645      0.55822
5918         3  158404892  158460642    221      26  556      0.94044       0.1735
100287290    3  158448178  158487966    145      21  556        1.826     0.033922
64747        3  158509051  158557508    158      26  556       1.2076       0.1136
654502       3  158777041  158994096    739      52  556      0.89846      0.18447
100505385    3  158777041  159625155   2920     138  556      0.85643      0.19588
29970        3  158981036  159625155   2219     133  556      0.77293      0.21978
3592         3  159696623  159723806    115      27  556      0.16235      0.43551
401097       3  159933423  159956000     63      18  556    -0.060755      0.52422
57560        3  159964774  160128028    395      46  556     -0.14109       0.5561
10051        3  160107078  160162755    165      32  556     0.016416      0.49345
286827       3  160143291  160177626    131      25  556       0.1351      0.44627
3840         3  160202783  160293376    265      30  556     -0.44782      0.67286
80117        3  160384948  160406236    111      18  556      0.71188      0.23827
151742       3  160463996  160798817   1093      49  556      0.83136      0.20288
8706         3  160791671  160833160    113      18  556     -0.40228      0.65626
51068        3  160929050  160980082    135      21  556      -1.1158      0.86774
165679       3  161052580  161100662    232      31  556      -1.2647      0.89702
131149       3  161137389  161231740    469      29  556      0.36531      0.35744
6476         3  164686686  164806283    342      21  556     -0.41504      0.66095
22865        3  164892010  164924469    113      24  556     -0.84358      0.80055
590          3  165480692  165565260    332      29  556     -0.28178      0.61095
79740        3  166948075  167108193    543      39  556      0.16407      0.43484
5276         3  167149577  167206732    268      25  556        1.371     0.085193
151790       3  167186289  167381747    649      58  556       1.5571     0.059728
11235        3  167391692  167462693    164      18  556     0.062577      0.47505
5274         3  167443432  167553357    430      35  556     0.096521      0.46155
27333        3  167716457  167823712    360      33  556     -0.87602      0.80949
2122         3  168791287  169391563   2443     176  556      0.48436      0.31406
84517        3  169474709  169497683     65      14  556     -0.17153       0.5681
55892        3  169480619  169517504     93      14  556     -0.22382      0.58855
151827       3  169501216  169540574    112      19  556     -0.35622      0.63916
344657       3  169520658  169565561    161      28  556      0.73448      0.23133
79782        3  169547029  169597723    190      29  556       1.0307      0.15134
344658       3  169619360  169666963    189      28  556     -0.87346      0.80879
7095         3  169674580  169726161    138      18  556      -1.5299      0.93698
26996        3  169745735  169813184    210      24  556      0.08547      0.46594
80012        3  169795368  169909537    245      34  556     -0.68539      0.75345
5584         3  169930220  170033770    459      23  556    -0.077629      0.53094
6498         3  170065473  170124637    221      28  556      0.26159      0.39682
5010         3  170126653  170162479    117      31  556      0.77408      0.21944
57709        3  170167342  170313863    513      61  556     -0.22505      0.58903
200916       3  170572664  170598045     76      19  556     -0.67645      0.75062
56648        3  170596204  170636426    116      24  556     -0.67723      0.75087
6514         3  170704137  170754768    174      19  556      0.21537      0.41474
23043        3  170770292  171188197   1492     165  556       1.3289     0.091941
5337         3  171308195  171538284    927      35  556      -1.9364      0.97359
389177       3  171551139  171587108    133      29  556     -0.21335      0.58447
64778        3  171747418  172128493   1314     132  556     -0.74849      0.77292
2693         3  172151081  172176246    110      23  556      -2.0904      0.98171
8743         3  172213298  172251297    204      28  556     -0.39921      0.65513
57552        3  172338435  172439207    452      75  556      0.89316      0.18589
1894         3  172458425  172549264    296      27  556     0.040273      0.48394
83893        3  172597147  172869058    973      75  556       2.2018     0.013841
22871        3  173105570  174014434   3266     187  556     -0.74826      0.77285
254827       3  174567095  175533428   4671     245  556     -0.29208      0.61489
79718        3  176728542  176925048    656      44  556      0.52714      0.29905
10242        3  178244086  178572217   1389      72  556     -0.17145      0.56807
64393        3  178725011  178800067    231      38  556      0.20535      0.41865
5290         3  178856311  178962500    383      38  556      -1.4486      0.92628
27094        3  178947537  178994838    265      34  556     -0.31609      0.62403
51193        3  179031551  179063325    135      22  556        -1.48      0.93057
55669        3  179055480  179121014    245      38  556      -1.4631      0.92828
59345        3  179103876  179179371    253      33  556     -0.07712      0.53074
86           3  179270708  179316193    114      19  556      0.11389      0.45466
57129        3  179296253  179332434    103      18  556      0.17483      0.43061
4711         3  179312575  179352288    113      20  556     -0.45373      0.67499
8975         3  179360933  179517189    600      68  556      0.65639      0.25579
51555        3  179502746  179764841   1015      66  556       1.4859     0.068653
151613       3  180309918  180346120     88      28  556      -1.6411      0.94961
339829       3  180321360  180407300    239      54  556      -1.8908      0.97068
8087         3  180620096  180710541    276      28  556      -1.3496      0.91144
131118       3  180691497  180717562     61      17  556      -1.5001       0.9332
6657         3  181419712  181442224     26      10  556       1.8914     0.029282
23200        3  182501291  182649423    381      22  556      0.19774      0.42162
54165        3  182650153  182713731    151      27  556      0.42815      0.33427
56922        3  182723006  182827373    308      25  556     -0.51951       0.6983
27074        3  182830003  182890667    322      31  556     -0.76573      0.77808
23101        3  182885831  183156031   1100      73  556      -1.3073      0.90444
84002        3  182961032  183001179     92      26  556     -0.89037      0.81337
89857        3  183195319  183283499    313      42  556      0.66476       0.2531
54800        3  183343398  183412307    296       9  556       2.0852     0.018525
55689        3  183405587  183540413    435      38  556     -0.30579      0.62012
79929        3  183523664  183553393    117      17  556       1.1058      0.13441
55486        3  183533522  183612693    324      26  556      0.78045      0.21756
10057        3  183627722  183745803    477      36  556     -0.37233      0.64518
200909       3  183739332  183767157    155      29  556      0.79254      0.21402
170572       3  183760835  183788461    136      30  556     0.040298      0.48393
