GENE       CHR      START       STOP  NSNPS  NPARAM       N        ZSTAT            P
4238         5  153408519  153447014    148      19  392834      0.89143      0.18635
55568        5  153560295  153810544   1144      86  386284       4.1518   1.6491e-05
79685        5  153815517  153850613     98      34  400442       0.8776      0.19008
9421         5  153844532  153867824     80      26  397976      0.71198      0.23824
23367        5  154052224  154207167    492      61  373430     -0.44361      0.67134
10826        5  154186594  154240213    141      31  373229    -0.083001      0.53307
9337         5  154227755  154266352    118      18  398378     -0.51968      0.69836
25929        5  154256976  154327776    253      25  395176      -0.6891      0.75462
29093        5  154310633  154358971    151      25  398693     -0.26175      0.60324
285643       5  154383260  154407685    118      20  401111     -0.26632        0.605
6444         5  155452147  156204799   3285     118  383762      0.81123      0.20862
91937        5  156336293  156400266    233      35  376527       1.1777      0.11946
26762        5  156445989  156496130    238      34  383699       1.6383     0.050684
84868        5  156502843  156546248    232      26  376848       3.0602    0.0011059
9443         5  156555451  156579921    129      23  394841      0.64009      0.26106
153745       5  156579343  156603279    111      23  391362       0.2328      0.40796
3702         5  156597907  156692109    440      56  393878      0.67403      0.25015
26999        5  156683091  156832606    555      37  403946    -0.011504      0.50459
408263       5  156758607  156782729    103      11  421026     -0.12597      0.55012
8728         5  156812071  157012831    905      48  382814   -0.0019813      0.50079
348938       5  156877027  156911730    128      24  410549     -0.34157      0.63366
11063        5  157041804  157109138    259      24  390762       1.2407      0.10736
100190949    5  157088561  157117162    123      24  369107      0.92972      0.17626
54974        5  157148323  157176982    104      20  377406      0.14107      0.44391
134353       5  157160755  157193746    112      14  371811      0.60156      0.27373
9685         5  157202751  157296183    330      23  400731      0.43532      0.33166
1879         5  158112916  158536788   1176      97  394492       1.2172      0.11177
153830       5  158574417  158647061    188      36  390699     -0.15762      0.56262
134510       5  158680089  158723048    116      26  376279      -0.2341      0.59255
3593         5  158731791  158767481     92      21  398017      0.54711      0.29215
147          5  159333740  159410017    243      39  348635     -0.16711      0.56636
7265         5  159426156  159502550    279      22  378600      0.70186      0.24138
114825       5  159492889  159556452    181      29  363400      0.78896      0.21507
2172         5  159604374  159675729    411      39  364916     -0.59005      0.72242
79616        5  159668666  159749602    320      43  381505     -0.89391      0.81431
114898       5  159764761  159807657    154      29  390271      -1.4242       0.9228
63920        5  159810155  159837060     91      20  397832     -0.81278      0.79183
10569        5  159818648  159856168    131      28  387949     -0.96487       0.8327
9232         5  159838865  159865747    111      27  387291     -0.65737      0.74453
23120        5  159980127  160289219   1300      96  376511       1.5788     0.057192
2561         5  160705426  160985130   1023      65  394209    -0.097951      0.53901
2559         5  161102658  161139598    137      23  388442     -0.67518      0.75022
2554         5  161264197  161336965    262      28  393843      -0.9697       0.8339
2566         5  161484648  161592545    255      37  385238      -1.0631      0.85614
900          5  162854573  162882022     58      19  366034     -0.17651      0.57005
134492       5  162870586  162897143     73      18  402526     -0.77285      0.78019
3161         5  162877517  162928951    186      32  388874     -0.88544      0.81204
27430        5  162920070  162956359    153      29  370747     -0.47449      0.68242
57451        5  166396083  167701162   3897     300  361284     -0.30515      0.61987
23286        5  167709065  167909308    841     112  356021       1.5259     0.063517
5917         5  167903463  167956311    294      21  368764      0.67257      0.25061
79646        5  167972628  168016614    134      29  363158      0.66497      0.25304
6586         5  168078738  168738133   2898     244  382004      0.46519       0.3209
54908        5  169000638  169041782    149      16  406400      0.23063       0.4088
1794         5  169054251  169520386   1950     161  386628      -1.0264      0.84766
100131897    5  169280719  169417744    461      82  399211     -0.98531      0.83776
2299         5  169522917  169546729    148      26  395693     0.076018       0.4697
133874       5  169649916  169683235     58      17  363940    -0.040887      0.51631
3937         5  169665088  169734822    181      56  314860       1.8912     0.029298
30820        5  169770491  170173636   1620     183  375894     -0.16278      0.56466
3779         5  169795165  169826681    167      34  368841     -0.93702      0.82563
2568         5  170200723  170251051    234      41  374471      0.16824       0.4332
64901        5  170278880  170737454   1362      35  369032      0.10953      0.45639
30012        5  170726288  170749138     66      15  328781      -0.9569      0.83069
4869         5  170804652  170847888    156      15  379942     -0.86707      0.80705
8817         5  170836667  170894630    184      38  362601      -1.6759      0.95313
644994       5  171202819  171228129    122      22  364687      0.41604      0.33869
23291        5  171278553  171443877    300      27  333859     -0.21996      0.58705
6793         5  171459074  171625346    763      70  356624     0.052188      0.47919
285588       5  171611176  171640458    102      27  353375     -0.75099      0.77367
92181        5  171626648  171720795    357      21  356779      -1.8353      0.96677
285590       5  171742185  171891527    680      42  380661     -0.51122       0.6954
54492        5  172058266  172128543    249      46  392581     -0.70344      0.75911
101928093    5  172172656  172199558    115      28  363343     -0.52833      0.70136
1843         5  172185093  172208203    121      30  365022      -1.0498      0.85311
57222        5  172251223  172389688    545      79  346530     -0.88237      0.81121
51121        5  172375917  172406774    160      27  361544     -0.98836      0.83851
8992         5  172400763  172471900    252      34  367400       -0.662      0.74601
153222       5  172473355  172576291    297      21  373844     -0.17573      0.56975
662          5  172561445  172601390    121      20  371759     -0.34508      0.63498
1482         5  172649107  172672315     58      15  280697     -0.62615      0.73439
8614         5  172731726  172766506     89      29  271666    -0.043326      0.51728
91272        5  173024148  173053706    107      14  383652     -0.87435      0.80904
80315        5  173305331  173397313    317      27  393797    -0.076171      0.53036
133491       5  173406162  173443143    181      26  379183       1.0235      0.15304
51617        5  173462607  173546182    297      33  377820       1.1857      0.11788
4488         5  174141575  174167902     68      18  326210      0.85752      0.19558
1812         5  174857675  174881163    112      31  388702       1.5412     0.061634
94081        5  174895514  174966745    374      33  377924       1.5368     0.062167
3274         5  175074847  175146239    170      28  360472      0.64087       0.2608
10814        5  175213542  175321024    346      41  389355      0.42089      0.33692
84321        5  175376534  175405318     30      11   18505      -1.4353       0.9244
202134       5  175480712  175551801     97      21   76600      0.56349      0.28655
375484       5  175655370  175782992    370      28  305356     -0.41609      0.66133
57179        5  175763065  175798809    100      17  382347      -1.0731       0.8584
285598       5  175782477  175810934     76      21  355762     -0.87539      0.80932
51491        5  175800940  175825763     80      22  358192     0.045185      0.48198
192286       5  175805784  175826751     67      18  366241       0.1713        0.432
1212         5  175809456  175853570    137      31  366008     0.068731       0.4726
23197        5  175865356  175947075    222      32  367071     -0.97495      0.83521
22838        5  175943700  175975026    106      21  317125     -0.39252      0.65266
54825        5  175959512  176032769    285      29  350830     -0.66529      0.74707
114787       5  176012803  176054339    114      31  323043     -0.31677      0.62429
6620         5  176037210  176067557     82      25  326711     -0.25047      0.59889
253314       5  176047683  176083642    121      31  358174      0.30901      0.37866
26262        5  176064388  176096059    133      29  380785      0.43975      0.33006
90249        5  176227560  176317899    323      62  329795     -0.85028      0.80242
3101         5  176297870  176336333    128      38  374883      -1.7399      0.95906
51720        5  176322006  176443795    481      23  380599      -1.2208      0.88891
23567        5  176439681  176518189    320      21  353140     -0.70388      0.75925
2264         5  176503906  176535143    149      28  339705       1.9419     0.026075
101928726    5  176522822  176558835    150      25  363116       2.1123     0.017331
64324        5  176550026  176737214    551      26  373807      0.94257      0.17295
53917        5  176718199  176740744     66      19  398051      0.17092      0.43214
27166        5  176720763  176743960     72      22  385122     -0.13576      0.55399
83463        5  176722501  176751096     89      25  379311      -0.1768      0.57017
10960        5  176748563  176788885     93      16  350071       2.9083    0.0018172
10636        5  176774704  176809599     75      14  368869       2.8544    0.0021556
6569         5  176801432  176835849     80      21  331170       2.7874    0.0026564
345456       5  176817108  176837637     53      21  267446        2.459    0.0069666
2161         5  176819139  176846577     63      25  271674       1.5607     0.059295
2870         5  176843687  176879850     70      13  342095      0.27185      0.39287
80758        5  176863796  176893287     70      11  316320      0.67824      0.24881
1627         5  176873613  176910694     87      15  275232      0.49464      0.31043
9260         5  176900395  176934606     61      22  224015     0.075916      0.46974
79930        5  176918905  176947490     57      20  282427        3.084    0.0010213
51428        5  176928578  176953967     59      19  279960       3.8136   6.8489e-05
54540        5  176936790  176991548    108      16  274632        4.118   1.9111e-05
54732        5  177009213  177033108     93      18  325226      0.36703       0.3568
11285        5  177017119  177047348    114      21  347928      0.80924      0.20919
285596       5  177140365  177217505    147      18   43250     -0.86403      0.80621
5626         5  177409236  177433243     95      23  338272      0.64783      0.25855
23138        5  177530556  177563107    114      23  389658     -0.15361      0.56104
64777        5  177548002  177585567    145      24  392593     -0.70561      0.75979
55651        5  177566464  177590961    107      19  383671      -1.3187      0.90637
3182         5  177621508  177648184    138      34  333424     -0.74412       0.7716
85007        5  177625475  177669823    230      46  361663     -0.79195       0.7858
91522        5  177654617  178027573   1933     171  356074      0.84875      0.19801
57396        5  178019664  178064093    128      21  362579       1.2398      0.10753
6940         5  178128522  178167703    168      13  333837     -0.21013      0.58322
117608       5  178276954  178321424    339      17  375448     -0.74997      0.77336
80108        5  178312899  178370213    293      19  385099     -0.80406      0.78932
285676       5  178358194  178403218    219      31  377608     -0.75669      0.77538
2916         5  178395328  178432124    243      40  319776     -0.41606      0.66132
345462       5  178440776  178471388    119      10  385760     -0.46624      0.67948
30832        5  178477607  178520022    144      21  386089      0.89508      0.18537
9509         5  178527852  178782431   1181     167  333189      0.12704      0.44945
80230        5  178967562  179047027    405      33  362731       0.0158       0.4937
3187         5  179031179  179060722    183      33  336677      0.39498      0.34643
285679       5  179058545  179082083    103      30  264029      0.62313       0.2666
646019       5  179095559  179117975     96      19  344957      0.72457      0.23436
821          5  179115019  179168642    233      37  346223       1.3229     0.092938
9794         5  179149833  179218035    304      33  365157        1.444     0.074372
4056         5  179209263  179233616    111      25  355916       1.1496      0.12516
11282        5  179214597  179243952    144      31  324543       1.3321     0.091414
8878         5  179223388  179275078    262      42  340314       3.2227   0.00063494
51149        5  179253927  179295867    213      37  340957       3.1095   0.00093699
23061        5  179279071  179344879    248      45  373407       2.0216     0.021611
55819        5  179372067  179509118    525      45  394207       1.5506       0.0605
255426       5  179517795  179646130    798      98  322409      0.95932       0.1687
5601         5  179650594  179729071    428      50  367551       1.7702     0.038343
9945         5  179717698  179790341    505      50  350512     -0.45583      0.67574
57472        5  179911412  180015358    517      23  373306     -0.07442      0.52966
92304        5  180007105  180028487     99      27  361374      -1.0024      0.84193
2324         5  180018506  180086624    439      69  340474       -2.086      0.98151
134083       5  180156123  180177058     78      15  368812     -0.21369      0.58461
4245         5  180207541  180247939    218      18  340913      -0.6455       0.7407
643836       5  180262435  180298334    166      18  334804    -0.067644      0.52697
79908        5  180316077  180387906    290      16  227025     -0.25389      0.60021
10917        5  180405845  180443727     94      16  232466     -0.25414      0.60031
153579       5  180457203  180498523    191      28  359966  -0.00052364      0.50021
26693        5  180541339  180566557    106      17  348677     -0.96592      0.83296
285659       5  180571943  180592890    151      22  317799     -0.95126      0.82926
81786        5  180610924  180642293    194      28  361736      0.51934      0.30176
90933        5  180640263  180672808    159      30  369346      0.39916      0.34489
10399        5  180653928  180681209    118      21  373025      0.45485      0.32461
84851        5  180673373  180698161    103      17  348421      0.51879      0.30195
26683        5  180784288  180805226      4       2   16350      0.93436      0.17506
56940        6     282101     361355     83      30  113329     -0.81804      0.79333
3662         6     381739     421443    161      30  390963     -0.27766      0.60936
55770        6     475138     703141   1014      77  364089       1.5129     0.065156
135458       6     645939     666964     67      19  364386       1.2246      0.11036
101927353    6     899946     921055    144      19  366982      0.47378      0.31783
94234        6    1302675    1324993    106      22  305608      -0.7658       0.7781
2295         6    1380069    1405832     93      35  257294       0.6386      0.26154
2296         6    1600681    1624132     71      23  314508      0.47591      0.31707
2762         6    1614035    2255868   2267     140  367263      -1.0446       0.8519
340156       6    2653863    2775615    657      73  384965     -0.36964      0.64418
56897        6    2755575    2795979    184      31  378246      -2.0647      0.98052
1992         6    2822566    2852283    147      30  378944      0.66299      0.25367
5272         6    2877499    2913546    147      25  286245     -0.11737      0.54672
5269         6    2938393    2982399    191      33  380149     -0.66328      0.74642
4835         6    2990067    3029997    369      34  348579     -0.51905      0.69814
8737         6    3054201    3125421    237      41  309897        1.832     0.033477
670          6    3108926    3163833    218      27  341547      0.61174      0.27036
7280         6    3143900    3167783    135      16  351629       0.3205      0.37429
347733       6    3214495    3237968     42      12  288861      0.23731      0.40621
389362       6    3249162    3278300    260      10  355162     -0.41806      0.66205
63027        6    3259207    3466954   1016      84  360935       1.1383       0.1275
221749       6    3712836    3762246    290      29  371932      -1.0961      0.86348
26240        6    3839632    3861551    105      17  349961     -0.42702      0.66532
8899         6    4011563    4075217    231      25  384308      0.37804       0.3527
222826       6    4058593    4089457    116      16  372738      0.46943      0.31938
404220       6    4069440    4141000    265      24  384817      0.75689      0.22456
10455        6    4105927    4145831    144      19  398671      0.59995      0.27427
9425         6    4696393    4965778    987     112  354677       1.0157       0.1549
10799        6    4985280    5014292    192      21  383610     0.084212      0.46644
57128        6    5037395    5271172   1185      73  379683     -0.28361      0.61164
648791       6    5075720    5097455     89      20  389498     -0.35426      0.63843
10667        6    5251251    5781816   2295     199  372383      0.13758      0.44529
51299        6    5988232    6017838    142      29  359468     -0.33963      0.63293
2162         6    6134311    6330924    951     137  338116     -0.75025      0.77345
9450         6    6578934    6665216    528      74  377620       1.2588      0.10405
6239         6    7097830    7262213    527      64  385452      0.58308      0.27992
6745         6    7271283    7323541    425      27  339341      0.50034      0.30842
285782       6    7316887    7399976    386      38  375571       1.0781       0.1405
83732        6    7380062    7428270    221      26  375011      0.23372       0.4076
1832         6    7531808    7596946    252      39  393377      -0.3951      0.65361
154007       6    7580432    7622200    151      26  408213     -0.89148      0.81366
654          6    7717011    7891972    763      84  384738      -0.8432      0.80044
81567        6    7871483    7921047    254      36  370583      -1.1368      0.87219
63915        6    8003800    8074647    559      30  368816      -0.4769      0.68328
9521         6    8063593    8112828    212      31  381465      -1.0446       0.8519
51000        6    8403301    8445794    203      21  376615     -0.33824      0.63241
266553       6    9687863   10221841   2289     144  374845      0.21362      0.41542
7020         6   10383419   10429797    128      33  356140      0.91373      0.18043
2651         6   10511542   10639601    530      52  366735      -1.2562      0.89547
347744       6   10661651   10705030    139      16  345095      0.25115      0.40085
55003        6   10685180   10720015    115      15  336844      0.28073      0.38946
51522        6   10713148   10751577    149      27  361013     -0.20739      0.58215
81853        6   10737995   10780389    123      33  346583      0.33928       0.3672
4117         6   10752956   10848788    293      41  353768      0.80654      0.20997
9247         6   10863456   10892098    124      30  382020     -0.27415      0.60801
221711       6   10877064   10984542    604      55  372918     -0.70913      0.76088
54898        6   10970992   11054624    333      33  356033     -0.13037      0.55186
221710       6   11084266   11148971    331      32  383290      0.73151      0.23223
405754       6   11092722   11122071    172      20  390537      0.76729      0.22145
4739         6   11173531   11392581    898     116  364388      0.42811      0.33428
100113407    6   11528460   11593757    249      28  398649       1.8045     0.035578
84830        6   11701505   11789861    363      42  370276     -0.19185      0.57607
3096         6   12002724   12222270    971      87  372103      -1.6658      0.95212
1906         6   12280529   12307427     95      25  407116     -0.89362      0.81424
221692       6   12706888   13300476   2043     110  391291      0.92513      0.17745
100130357    6   13269527   13307314    222      24  403929       2.0505     0.020158
51256        6   13295183   13338787    227      20  370535       2.6051    0.0045927
54438        6   13353587   13497869    465      54  348751      -0.5839      0.72035
23408        6   13564506   13625390    120      22  368363     0.025981      0.48964
51406        6   13602531   13643089     80      17  376697     -0.13171      0.55239
10048        6   13611730   13721796    223      36  396311     -0.25638      0.60117
63933        6   13776781   13824794    126      29  351612      0.75679      0.22459
221687       6   13914677   13990240    191      24  390487     -0.54988       0.7088
9308         6   14107487   14147149    159      34  377639       1.0984      0.13602
3720         6   15236206   15532273   1217      85  383671     0.088102       0.4649
84062        6   15513032   15673289    585      44  388506     -0.56394       0.7136
29116        6   16119277   16158479    106      27  392109     -0.13313      0.55295
2766         6   16228811   16305780    273      35  369328      0.72813      0.23327
6310         6   16289343   16771721   1943     230  374469     -0.95863      0.83113
101928433    6   16752102   16775225     63      19  377276      0.49801      0.30924
401236       6   17092489   17141603    166      29  380895      0.32364       0.3731
221662       6   17271739   17304102    110      28  393522     -0.30287      0.61901
10486        6   17383447   17568023    696      68  367058     -0.76707      0.77848
51439        6   17590518   17621950     97      28  392277      0.13257      0.44727
9972         6   17605266   17717065    445      49  386525    -0.094964      0.53783
63971        6   17749414   17997864    966      49  381712      0.77893      0.21801
378884       6   18110718   18132851    122      20  380534     0.033902      0.48648
7172         6   18118542   18165374    221      33  400662      0.17135      0.43197
221656       6   18145619   18234085    435      47  383033      0.90224      0.18347
7913         6   18214400   18274799    186      31  376751      0.41646      0.33854
255488       6   18267602   18479105   1158      62  390898      0.11704      0.45341
3400         6   19827579   19852431     99      30  352113      0.54539      0.29274
154141       6   20089915   20222695    498      89  366796     -0.20878      0.58269
1871         6   20392137   20503945    346      58  394035      -1.2424      0.89296
54901        6   20524688   21242635   3045     120  384082      -1.4283      0.92339
6659         6   21583972   21608850     45      13  305192      0.17656      0.42993
5617         6   22277473   22313082    128      36  382058       5.3586   4.1927e-08
154150       6   22559678   22580750    115      25  404118     -0.34293      0.63417
140767       6   24116414   24157757    190      46  385270      0.56245      0.28691
51473        6   24161983   24393520   1362      78  380090      0.94914      0.17127
353219       6   24347131   24368512     86      20  365655       1.3414     0.089899
57380        6   24393141   24435816    341      35  394825     -0.23119      0.59142
2822         6   24416060   24505433    825      47  389909       1.2356      0.10831
7915         6   24485197   24547435    399      45  374285       2.3062     0.010549
9856         6   24534332   24656383    631      76  383523       1.6228      0.05232
51567        6   24640205   24677115    205      36  384488      0.20727       0.4179
55856        6   24657263   24715297    273      33  373355      0.33232      0.36982
81688        6   24695089   24731064    166      46  387449       1.1879      0.11743
51053        6   24765159   24796327    178      22  376936       1.9462     0.025814
101928603    6   24787563   24809540    125      30  402490       1.3937      0.08171
9750         6   24794512   24946275    740      76  373704     -0.34439      0.63472
55604        6   25269656   25630758   2261     124  391152       1.0601      0.14456
10590        6   25642429   25712011    424      58  388425     -0.49415       0.6894
221613       6   25716291   25736790    136      21  395341       0.6711      0.25108
255626       6   25717137   25737573    139      22  394675      0.69583      0.24327
10050        6   25744927   25791403    268      30  403837      0.58413      0.27957
6568         6   25773125   25842287    341      39  396109     -0.12907      0.55135
10786        6   25835328   25884471    240      44  392633    -0.024711      0.50986
10246        6   25902982   25940954    222      32  386446       1.2377       0.1079
10475        6   25952917   25997557    222      49  380069      0.66285      0.25371
3024         6   26007260   26028040    102      36  396417      0.67207      0.25077
8350         6   26010718   26031186    106      36  391090      0.58605      0.27892
8359         6   26011907   26032278    111      37  392917      0.80777      0.20961
8366         6   26017124   26037480    117      39  391985       1.1953      0.11598
8358         6   26021817   26042288    113      38  391136       1.3391     0.090273
8335         6   26023320   26043796    104      37  390549       1.4809     0.069312
3018         6   26033455   26053885     99      29  381207      0.86121      0.19456
8352         6   26035639   26056097     98      29  380017      0.40026      0.34448
3006         6   26045968   26066699    105      33  375836      0.21963      0.41308
3077         6   26077422   26106438    175      43  398507      0.86701      0.19297
8364         6   26094176   26114565    128      32  389674        1.899     0.028782
3010         6   26097640   26118364    131      32  390094       1.9689     0.024483
8347         6   26103389   26134266    219      40  388998       2.0244     0.021465
8334         6   26114370   26149337    202      44  378482       2.0695     0.019248
3008         6   26146559   26167343     57      25  377224      0.88299      0.18862
3017         6   26147419   26181577     90      29  380487      0.76266      0.22283
8344         6   26174024   26194458     98      14  396146      0.60576      0.27234
8360         6   26178938   26199304    122      16  391369      0.45564      0.32433
8351         6   26186982   26209521    160      20  396308      0.20539      0.41863
3013         6   26189012   26209521    150      19  395922      0.19763      0.42167
8343         6   26189787   26210216    146      18  400575      0.21777      0.41381
8367         6   26194873   26215249    150      21  394403      0.22929      0.40932
8339         6   26206428   26226872    125      16  380507      0.16938      0.43275
3012         6   26207148   26227711    125      16  382792      0.21301      0.41566
8353         6   26214427   26237706    121      16  379758      0.51636       0.3028
3007         6   26224440   26245216     96      17  389243      0.99395      0.16012
8361         6   26230654   26251021     90      17  394305       1.2932     0.097975
8369         6   26236839   26257205     91      20  383333       1.6129     0.053383
8968         6   26240370   26260835     97      22  373718       1.5153     0.064853
8345         6   26241848   26271783    129      29  378109       1.3625     0.086512
8355         6   26261146   26281612     87      20  385621       1.4885     0.068315
8346         6   26263204   26283640     86      21  384441       1.5583     0.059582
8365         6   26271278   26295844    134      22  388632       1.9693     0.024457
11118        6   26355387   26388548    252      19  406983     -0.77836      0.78182
10385        6   26373111   26405102    223      33  406908     -0.54678      0.70774
11119        6   26392465   26425444    208      22  407526      -1.3115      0.90515
10384        6   26430700   26463643    170      33  396370      -1.2981      0.90288
11120        6   26448132   26486849    194      37  392570      -1.6918      0.95466
696          6   26490577   26520653    120      26  378883     -0.91196      0.81911
10473        6   26528572   26557165    108      17  376171     0.054426       0.4783
29777        6   26587171   26610278     99      22  385450      -2.0293      0.97879
79692        6   26624611   26669980    192      27  379146      -1.2173      0.88825
8970         6   27083912   27110743    139      25  370579     -0.93071        0.824
8969         6   27090817   27111314    109      21  367090      -1.0533      0.85389
85236        6   27096072   27124637    141      27  380152     -0.61277      0.72999
8294         6   27096924   27118258    107      23  376439     -0.58783      0.72168
85235        6   27104861   27125341     98      24  383390     -0.57422      0.71709
10279        6   27205480   27234399    128      31  388752       1.1834      0.11833
94026        6   27266842   27290011    122      17  395997     -0.13135      0.55225
346157       6   27346524   27381683    255      14  405567      0.19696      0.42193
7738         6   27408521   27450897    199      23  388985      0.16036       0.4363
8340         6   27765257   27785709     77      20  378626     0.026413      0.48946
8329         6   27765977   27786445     79      20  379869     -0.10925       0.5435
8357         6   27767842   27788314     78      20  379775    -0.053473      0.52132
8331         6   27772080   27792518     76      22  368567     0.099167       0.4605
8342         6   27772822   27793267     78      22  369503      0.12523      0.45017
8363         6   27781903   27802258     89      27  299168    -0.068408      0.52727
8362         6   27788952   27809305     81      28  299247     -0.07031      0.52803
8341         6   27795544   27831533    122      30  338193    -0.029201      0.51165
8330         6   27795658   27816117     78      22  320628    -0.019053       0.5076
8332         6   27823107   27843576     98      28  388431     -0.19279      0.57644
3009         6   27824570   27845359    104      29  375761     -0.14511      0.55769
8354         6   27829623   27850099    113      30  372539     -0.26177      0.60325
8368         6   27830926   27851289    112      30  370171     -0.22606      0.58942
8356         6   27848093   27868570    105      23  375415      0.59373      0.27634
8336         6   27850477   27870963    107      26  383192      0.97611      0.16451
8348         6   27851203   27936100    427      50  375911       1.2522      0.10524
81697        6   27868963   27890174    116      30  377369       1.2376      0.10793
26212        6   27915019   27935960     96      25  379744       1.3484     0.088768
7718         6   28038482   28067341    132      23  404695       2.2309     0.012845
80345        6   28082334   28107864    126      21  367401       1.5962     0.055222
7745         6   28099688   28137250    196      24  400842       1.9395      0.02622
7746         6   28183029   28211265    125      29  395650       2.6473    0.0040567
387032       6   28202404   28237030    131      33  389278        2.167     0.015119
222698       6   28217075   28238736     82      27  387301       2.1079     0.017522
7741         6   28224788   28256001    109      31  396698       2.4944     0.006308
84547        6   28239314   28280326    164      35  403065       2.6808    0.0036721
64288        6   28282514   28331972    261      34  398595       2.8699    0.0020528
80317        6   28307691   28346954    214      36  400128       3.0377    0.0011921
9753         6   28336598   28377544    206      25  404016       2.6841    0.0036366
222696       6   28389373   28421279    137      22  402387       2.3968    0.0082695
257202       6   28461073   28493570    146      36  383842     -0.21915      0.58673
2880         6   28483789   28512728    104      29  399549     -0.22058      0.58729
114821       6   28529407   28565112     96      29  392563       1.1366      0.12785
5987         6   28860779   28901768    223      42  381625      0.98849      0.16146
282890       6   28952562   28983037    122      31  393781      0.78099       0.2174
26692        6   29001990   29022952    125      23  401132       1.5961     0.055228
442184       6   29043985   29065090     91      25  391430      0.95658      0.16939
442186       6   29069587   29090661     96      22  391649       1.0656       0.1433
26707        6   29131311   29152351    137      20  352961       1.0154      0.15496
442191       6   29264467   29285432    123      29  394732      0.53949      0.29477
81696        6   29313007   29334054     90      13  397877      0.23155      0.40844
81797        6   29331200   29353068    126      21  401919       0.3972      0.34561
26529        6   29354416   29375448    215      22  393484     -0.43755      0.66914
26531        6   29383281   29434848    414      32  385885     -0.62938      0.73545
442194       6   29397716   29418754    189      20  392322     -0.28261      0.61126
26716        6   29414947   29442099    164      21  388205     -0.87083      0.80808
116511       6   29444543   29465679     98      22  371610   -0.0057681       0.5023
10537        6   29513389   29537702    165      30  383903      -1.0754      0.85889
7932         6   29543818   29566745    125      34  396574       1.0616      0.14421
2550         6   29560005   29610962    331      35  392969       1.5446     0.061223
4340         6   29614758   29650149    285      32  400431       2.0254     0.021412
346171       6   29630169   29654931    285      28  397780       1.8366     0.033133
3134         6   29681117   29705073    239      27  400155       1.3606     0.086819
554223       6   29749683   29775584    571      22  376445       1.4596     0.072195
3135         6   29784756   29808899    414      26  375940       1.9572     0.025161
3105         6   29900247   29923661    764      28  244594      0.23487      0.40715
30834        6   30019017   30042686    180      23  413753        1.429     0.076508
6992         6   30024932   30048110    202      27  419730       1.1138      0.13269
80352        6   30028043   30053628    222      28  354769       0.9736      0.16513
11074        6   30060674   30090867    360      47  390996       1.1143      0.13258
135644       6   30093885   30126512    440      27  399383      0.49601      0.30994
10107        6   30109722   30138711    330      26  406833      0.49654      0.30976
89870        6   30120968   30150473    254      22  397386       1.7161     0.043075
7726         6   30142232   30191271    397      33  381020       2.3278    0.0099611
56658        6   30284227   30321506    220      40  380611       2.0679     0.019324
202658       6   30287088   30324635    206      40  379159       1.9519     0.025478
79897        6   30302897   30324635    124      30  396115        1.751     0.039976
3133         6   30447183   30471982    118      34  369206       2.9508    0.0015846
2794         6   30499154   30535371    133      35  372155       2.9804    0.0014395
80742        6   30514486   30542473    104      29  372374       2.6744    0.0037428
23           6   30529170   30569309    192      33  378472       2.1281     0.016665
5514         6   30558177   30595084    179      21  388329      0.49543      0.31015
28973        6   30575275   30604174    133      22  395606     0.099779      0.46026
79969        6   30584613   30624598    170      39  386783     0.070598      0.47186
221545       6   30604816   30630987     88      30  381784     0.052619      0.47902
8449         6   30610896   30650830    155      43  370899      0.48242      0.31475
170954       6   30634166   30665672    158      38  371920      0.60513      0.27255
11270        6   30645824   30669197    127      26  390080      0.30317      0.38088
9656         6   30657584   30695458    229      28  384618     -0.39027      0.65183
203068       6   30678012   30703199    136      18  406278     -0.67257      0.74939
10211        6   30685506   30720687    203      19  398839     0.040053      0.48403
8870         6   30700976   30722327    130      18  391859      0.51796      0.30224
780          6   30840694   30877933    203      26  403257      0.80376      0.21077
2968         6   30865957   30891883    157      20  403594       1.0985        0.136
57176        6   30871982   30904236    206      24  409106       1.4855     0.068712
389376       6   30889127   30909952    134      24  413307       1.4845     0.068838
135656       6   30898777   30931998    164      40  399111       1.0698      0.14236
394263       6   30941485   30967675    211      25  347208        1.586     0.056369
100507679    6   30963729   31013179    687      49  375084       2.1721     0.014922
29113        6   31069000   31090332    320      29  375465     -0.13548      0.55388
170679       6   31072608   31117869    626      56  388535         1.61     0.053698
1041         6   31072865   31098252    345      37  390983      0.39268      0.34728
170680       6   31095311   31117127    300      40  387114       2.1737     0.014865
54535        6   31100216   31136015    437      43  395129       2.0921     0.018216
6941         6   31116303   31144183    304      29  405558       1.7669     0.038622
5460         6   31122114   31148451    288      31  404020       1.6321      0.05133
3107         6   31226526   31249913    909      35  328006       1.4908     0.068011
3106         6   31311649   31334989    936      59  329252      0.72317      0.23479
100507436    6   31357561   31393090    604      33  372555       1.2528      0.10515
4277         6   31452054   31488901    520      35  370568       1.9021     0.028582
401250       6   31486739   31508008    190      32  408593      0.60671      0.27202
7919         6   31487996   31520252    260      38  408124      0.84449       0.1992
534          6   31502228   31524625    180      46  395564      0.92387      0.17778
4795         6   31504628   31536606    236      51  390507      0.68728      0.24595
4049         6   31529876   31552101    115      31  391775      0.73524       0.2311
7124         6   31533344   31556113    117      36  386484      0.69705      0.24289
4050         6   31538335   31560202    120      42  397753      0.86955      0.19227
7940         6   31543956   31566686    127      43  404611      0.76195      0.22304
259197       6   31546660   31570762    139      47  397266      0.89818      0.18454
